SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2,ASSIGNMENTS
10016841,-35.66147,149.51198,"NSWTA 18m Monopole, Mount Cowangerong Off Captains Flat Rd Jingera",NSW,4,null,Unknown,undefined,MW5K,48
10016844,-32.80696,149.75032,NSWTA 35m Lattice Tower Mt Bocoble off Woorawa Rd BOCOBLE,NSW,4,2850,Unknown,undefined,MV5O,18
10016845,-35.974914,148.313668,"Snowy Hydro site, Mt Black Jack Jagumba",NSW,4,null,Unknown,undefined,MW4N,4
10016846,-33.67778,150.009681,NSWTA 25m Monopole Mt Bindo via Bindo Boundary Rd HAMPTON,NSW,4,null,Within 100 metres,undefined,MV9I,18
10016848,-35.4955,148.010052,NSWTA 20m Monopole Kendall Trig off Kendall Tower Rd GREEN HILLS,NSW,4,2730,Within 10 metres,undefined,MW4E,18
10016852,-33.07778,147.15717,"NSWTA 70m Lattice Tower Reservoir Hill, Brady St CONDOBOLIN",NSW,4,2877,Unknown,undefined,LV9A,28
10016856,-32.533389,149.876946,"NSWTA 20m Monopole, Shellharbour Hill off 136 Upper Botobolar BOTOBOLAR",NSW,4,2850,Within 10 metres,undefined,MV5L,16
10016867,-30.268883,143.595623,NSWTA 70m Guyed Mast Wonga Lilli via Wilcannia-Wanaaring Rd WHITE CLIFFS,NSW,5,null,Within 10 metres,undefined,KU8G,16
10017865,-34.583256,150.824505,"NSW Telco Authority 25m monopole (SIGH Signal Hill), 113-119 Dunsters Lane Croom",NSW,2,null,Within 10 metres,undefined,MW3L,16
10018830,-33.945133,151.226118,"Main tower Westfield Eastgardens, 152 Bunnerong Rd Eastgardens",NSW,2,null,Within 10 metres,undefined,NV7M,104
10019261,-33.916091,148.942775,NSWTA 30m Lattice Tower Blue Mantle Road WYANGALA,NSW,4,2808,Within 10 metres,undefined,MV7P,20
10019388,-33.892954,151.250304,"NSW Telco Authority, lift #35 motor room, southwest corner carpark level R4 rooftop, 217-229 Oxford Street Bondi Junction",NSW,2,null,Within 10 metres,undefined,NV7M,26
10020355,-31.04397,149.37226,NSWTA 60m lattice tower Wanda Trig Bald Hill DANDRY,NSW,4,null,Within 10 metres,undefined,MV2B,20
10020765,-32.691562,150.017509,NSWTA 20m Monopol 3648 Bylong Valley Way Bald Mountain RYLSTONE,NSW,4,null,Within 10 metres,undefined,MV6I,18
10021191,-34.35999,147.21101,NSWTA 70m Lattice Tower Corner of Burley Griffin Way And Coolamon Road Ariah Park,NSW,4,null,Within 10 metres,undefined,LW3E,42
